video,onca,caseiro,fake news,ironia,notícia,Conservacionistas,comment_text
video9,neutro,neutro,não,não,boa,,"Respeito, cultura, informação e sensatez!... Parabéns!...😊"
video9,neutro,neutro,não,não,neutra,,Tem qe tira as duas qe estão la o mais rápido possível..
video9,positivo,neutro,não,não,ruim,,"VOU FAZER UMA CRÍTICA AO BIÓLOGO HENRIQUE. NÃO ESTOU VENDO, VC RELATAR COM ÊNFASE NA; DESTRUIÇÃO DO MEIO-AMBIENTE, CAUSADO PELOS AGROPECUÁRISTAS, AGRONEGÓCIO??... A ONÇA, FICOU SEM TER, O QUÊ COMER, O SEU HABITAT NATURAL?.. (ESTÁ SENDO DESTRUÍDO!!)... CADÊ SUA CRÍTICA???.... VC FOI NUMA EMISSORA DE TELEVISÃO E, NÃO ARGUMENTOU O ÓBVIO. O MAIS IMPORTANTE, FICOU PERDENDO TEMPO EM &quot;PERSEGUIR&quot; (Responsabilizar) A POBRE ONÇA.??.. COMO SE ELA, FOSSE A CULPADA??"
video9,neutro,neutro,não,sim,neutra,,"Umas coisas que talvez esteja certo ou não primeiro se avista uma onça já mais tenta se aproximar pois ela pode está com seus filhos e acabar atacando, segundo ja mais corra ou dá as costas para elas pois uma coisa que elas fazem muito bem é correr ela poca acaba levando isso como um desafio e acabar te atacando, e ja mais corra para água pois elas sabem nadar muito bem elas são uns dos felinos que mais sabem nadar."
video9,neutro,neutro,não,não,neutra,,Biólogo Henrique queria saber de você a sua opinião o que poderia impedir esse ataque e morte com caseiro vários  cachorros arma branca arma de fogo
video9,neutro,neutro,não,não,neutra,,"Henrique com todo respeito , sou do MS , já vi e vivi no Pantanal , mas eu por ser nada , não sou estudado , não sou pantaneiro nem nada , mas , pelo que acho , pelo que vi , eu acho que a onça ,no caso , onça macho mas  acho que o senhor onço não queria o mal do senhor Jorge tá .. mesmo pela velhice e coisa do tipo ... Eu acredito que ele foi resgatar o senhor Jorge"
video9,neutro,neutro,não,não,neutra,,Eu também acredito que ele não iria querer msm não!
video9,neutro,neutro,não,não,neutra,,"Henrique, tenho um vídeo muito legal pra você identificar uma coral! Como envio pra você?"
video9,neutro,neutro,não,não,neutra,,Desde de 2020 canal Sérgiobiologo vem alertando touro morto estava dando de comer onça mas não sei se lá no pesqueiro sei é aquela região ele cita no vídeo
video9,neutro,neutro,não,não,neutra,,Faltou pwgar as treis
video9,neutro,neutro,não,não,neutra,,&quot;XAMA&quot; O RICHARD HASMOSSEN!!!!!
video9,neutro,neutro,não,não,boa,,Parabéns pelo seu trabalho Biólogo Henrique! Te acompanho desde quando seu canal possuia 100 mil inscritos e era balbúrdia pra todo lado. Hoje seu canal está quase passando o Rei das Serpentes e faltando pouco pra chegar ao mesmo número de inscritos do Richard. Que você continue crescendo ainda mais com seu trabalho sério e focado!
video9,negativo,neutro,não,sim,neutra,,Qualquer índio sabe que as onças atacam sim seres humanos! Biólogo nenhum se compara com quem vive na natureza!
video9,neutro,neutro,não,sim,neutra,,"o que é isso na sua sobrancelha e no rosto, desculpa cai aqui de paraquedas e achei vc diferente"
video9,neutro,neutro,não,sim,neutra,,@ kkkkk vai que 😅
video9,negativo,neutro,não,sim,ruim,,"Nunca ninguém vai falar mais não ,catou uma onça qualquer e pronto morreu aí eles vão abafar o caso e deixa eles lá que comam maís pessoas e tamo tudo certo 😡😡"
video9,neutro,neutro,não,não,neutra,,Cadê a prova então?
video9,neutro,positivo,não,não,neutra,,"Mais de uma tinha la, tem uma filmagem dele falando de briga de onças, que seriam &quot;Marido e Mulher&quot;. Uma pena a morte dele."
video9,neutro,neutro,não,sim,ruim,,Na moral tu já deu
video9,neutro,neutro,não,sim,ruim,,"Vai ficar explorando tragédia alheia, falando sempre, até arrancar o último centavo em monetizacao. Ir a campo que é bom nada ne"
video9,neutro,negativo,não,não,neutra,,nesse caso era pra se previnir contra esse animal
video9,negativo,neutro,não,não,neutra,,"Elas atacam o ser humano, sim, com fome, tem vídeos de, onça parda, atacando gente 🐆🐆🐆🐆🐆👍"
video9,neutro,neutro,não,sim,neutra,,Esse rapaz só tem essa camisa?!
video9,negativo,neutro,sim,sim,neutra,,"Pesquisem; muitas onças devoram gente, confirmados por indios e capestres. Vc pode ser o proximo."
video9,neutro,neutro,não,sim,neutra,,Deixa de ser mentiroso vc indo na onda dessas fontes genéricas e histórias de fazendeiros e relatos não oficiais os ataques são raros aceita que dói menos
video9,negativo,neutro,sim,sim,neutra,,Sim temos que lamentar afinal de contas foi a vida de um ser humano muito triste para família dele infelizmente é inevitável um ser humano dentro de uma mata de uma floresta dá de frente com Predador Com certeza eles vão atacar seja onça jacaré cobra Leão crocodilo macaco hipopótamo um touro um elefante eles vão atacar não tem conversa pode conversar ser biólogo sei o que for não tem como evitar
video9,neutro,neutro,não,sim,ruim,,De novo essa história já tá chato
video9,neutro,neutro,não,não,neutra,,"Biólogo Henrique ,já vi vc dizer que as malhas das onças é como impressão digital ...se a policia tem a filmagem do ataque, nao tem como fazer uma comparação, entre a onça que fez o ataque com a que foi capturada ?? abraço"
video9,positivo,neutro,não,não,neutra,,"O homem que está invadindo o habitat delas, e dps de tanta queimada lá, elas devem estar com fome, aí pega e fica matando os bichos, isso não está certo"
video9,negativo,neutro,sim,sim,ruim,,Não é normal uma onça atacar uma pessoa vai me desculpar só você que pensa assim é óbvio que é normal vai para dentro de uma floresta nem precisa ser numa floresta ela vai te atacar em qualquer lugar Fala sério né velho daqui a pouco você vai dizer que um animal é obrigado a falar Me ajuda aí né mano
video9,neutro,neutro,não,não,neutra,,"Eu pensei as onças eram territorialistas, elas podem viver como nesse caso três em uma mesma região?"
video9,negativo,neutro,sim,não,neutra,,"Acho que fizeram uma tocaia pra ele, e depois deixaram o corpo e a onça com fome, procurando comida arrastou o corpo e tá levando toda culpa nessa história"
video9,neutro,neutro,sim,não,neutra,,"Disputa de território. Uma onça estava acostumada com o pesqueiro, outra onça macho quis pegar o território da outra, pelo que vi tinha uma onça fêmea. talvez disputa de território e fêmea no cio, os animais estavam alterados, mais ferozes que o normal e infelizmente ocorreu a fatalidade. Em um dos vídeos aparecem o rastro de duas onças que provavelmente brigaram. Precisa averiguar se a onça capturada e magra tem sinais de luta com a outra onça, que provavelmente deveria ser mais jovem e forte. Não acho que a onça capturada foi a que matou o seu Jorge. Eu apenas acho, a verdade só os especialistas podem dizer."
video9,neutro,neutro,não,sim,neutra,,"Tem um do Ibama falando besteira..,O Bruno mostrou uma câmera q tinha e mostrava a passarela e a data e o horário pouco depois do ocorrido"
video9,positivo,negativo,não,não,neutra,,"Na verdade essa fatalidade e culpa do proprio homem q tirou seu lugar sua comida,por sua cobicao,ganancia.A onca nesta historia e apenas uma vitima do homem"
video9,neutro,neutro,sim,não,neutra,,"Sabemos que existe o vídeo sim. Sabemos que não vão vazar o vídeo nunca , em respeito a família e para não afetar os negócios da região."
video9,neutro,neutro,não,não,neutra,,Não acredito nisso
video9,neutro,neutro,não,não,neutra,,Mais se essa q atacou seu jorge já é velha é fez o que fez imagina se fosse nova
video9,neutro,neutro,não,sim,neutra,,"A anos atrás : CUIDADO LAZARO BARBOSA ESTÁ A SOLTA AINDA! ELE NÃO FOI APRENDENDO!.<br><br>Atualmente : ATENÇÃO!!! CUIDADO!  ONÇAS ATACARAM PESSOAS MAS SÓ UMA FOI DETIDA, TOMEM CUIDADO QUANDO FOR TOMAR BANHO SE NÃO A ONÇA VAI SAIR DO PANTANAL E PARAR DENTRO DO PANTANO DO SEU 😏"
video9,neutro,neutro,não,não,neutra,,"Assim que ela defecar, da pra fazer um exame mas específico para chegar a conclusão mas eficaz, saber se ela se alimentou ou não de carne humana."
video9,neutro,neutro,não,sim,ruim,,"VOCÊ FAZ VÍDEOS E LUCRA COM ISSO, NADA CONTRA, MUITO PELO CONTRÁRIO. DIGO ISSO PORQUE ACHO QUE VOCÊ TANTO PODERIA GASTAR UM &quot;DINDIN&quot; TANTO VISITANDO O LOCAL, QUANTO INDO CONVERSAR COM O DELEGADO DO INQUÉRITO E TENTAR VER ÀS IMAGENS PARA TENTAR CONFIRMAR, PELAS MANCHAS DA ONÇA DO ATAQUE, COMPARADAS COM AS DA APREENDIDA, AFIRMAR CATEGORICAMENTE SER A AUTORA. AGORA, CREIO QUE A ONÇA DO ATAQUE É UM MACHO JOVEM."
video9,neutro,neutro,sim,não,neutra,,Tenho quase certeza que foram mais de uma onça. <br>Talvez a mãe e o filhote. <br>E Talvez o macho comeu parte também. <br>Porém. Tem duas pegadas na cerca de ferro azul.provavemete o ataque foi por trás
video9,negativo,neutro,não,sim,neutra,,Onças neste local vão ser mortas de monte kkkk quando a poeira baixar todas que chegarem no terreiro vai virar tapete. Pode crer
video9,neutro,neutro,não,não,neutra,,O que tem de engraçado nisso?.🙄
video9,neutro,neutro,não,não,neutra,,"Foi onça, mas acho q foi outra."
video9,neutro,neutro,não,sim,neutra,,"Vou comentar uma lógica !<br>As onças tacam pelas costas prá morder atrás da cabeça isso porque capivaras e jacarés estão na água e igual outras presas de estatura baixa.  Atacam menos os humanos porque somos &quot;altos&quot;.<br>Os leões atacam na garganta porque suas pressas são altas. Guinus, zebras, búfalos etc.<br>A conclusão é que diante 1 felino fique em pé e de frente para ele se possível.   Não sente no chão da mata ou abaixe prá cagar. <br>Pois pelo estilo de predar a onça quer tua nuca e baixa estatura ao agachar  e pula na tua altura se preferir.<br>No leão vire de costa que ele demora 1 pouco mais prá ajustar.  Esse pouco é quase nada,  mas quase é melhor que nada !<br>Eu sei  tudo de nada, pois tudo é pior que nada... ou a palavra seria... melhor 😂<br>Não seja anão e amigo da onça 👍"
video9,neutro,neutro,não,sim,neutra,,"Então abandone sua casa, pois um dia já foi habitat de onça."
video9,neutro,neutro,sim,não,neutra,,A verdade é que realmente existe as imagens do ataque mais só que em respeito a família de seu Jorge não vão divulgar vi em um canal de grande relevância que tem a imagem da Câmara 1 hora antes do ataque que leva a crer que ela gravou o exato momento do ataque.
video9,neutro,neutro,não,não,neutra,,Pode ser uma familia de onça o casal e filho.
video9,negativo,positivo,não,não,neutra,,"Na minha visão, é preciso fazer um levantamento nessa região e verificar se as onças tbm estavam se aproximando do convívio humano em outras áreas, ou predando pets dos moradores. LEMBRANDO QUE O AMBIENTE EM QUESTÃO É DA VIDA NATURAL DAS ESPÉCIES ENDÊMICAS DO LUGAR. o ser humano que se instalou lá. É complicado pq fatores como cheiro de alimentos crus impregnados no corpo de uma pessoa podem confundir os instintos da onça. Bom, pelo menos, eu penso isso, LÓGICO, não sou um especialista. Mas é um fato fora da curva em relação ao comportamento desses animais. Me lembrou aquele filme a sombra e a escuridão. <br>Meus sentimentos e respeito aos familiares do seu Jorge, um homem que estava vivendo seu dia a dia e sofreu essa tragédia, infelizmente.😢"
video9,neutro,neutro,não,não,neutra,,"Se você mora em una região de mata que tem onça ela vai atacar os  cães,  galinhas, gado e etc, o animal se tiver oportunidade vai querer atacar os bichos domésticos que daí menos trabalho que um jacaré ou porcos selvagens."
video9,neutro,neutro,não,sim,neutra,,"​@@AlziraMarieta-px4puisso é um fato! E não so nas Américas, em todos os espaços desde o início da humanidade... Já que aprendeu a usar a internet, joga no Google a estimativa da população humana atual, do ano 1000 DC, ano 1 DC, 1000 AC e vai poder tirar suas conclusões..."
video9,neutro,neutro,não,sim,neutra,,@irad.2603  😂😂😂😂😂😂😂😂😂
video9,neutro,neutro,sim,não,neutra,,acredito que alguma onça de outra região pode ter parecido.. ou simplismente o convivio entre ele e a onça era maior do que parecia(ele sabendo ou não).. onde algo deu errado.. alguma rotina quebrada.. !!
video9,neutro,positivo,não,não,neutra,,"CARA, DESTRUÍRAM COM O HABITAT NATURAL, DESTE ANIMAL SILVESTRE. O AGRO-TÓXICO É O RESPONSÁVEL PELO AUMENTO NA DESTRUIÇÃO DO MEIO-AMBIENTE. A POBRE ONÇA, FICOU SEM SEU ALIMENTO NATURAL. ESTE HOMEM, JORGE, É TAMBÉM RESPONSÁVEL. POR SABER, DA PRESENÇA DAS ONÇAS. MAS,PREFERIU, IGNORAR!!"
video9,neutro,negativo,não,não,neutra,,Ser humano matou outro serviço humano vira assassino onça que come ser humano se não tirar do local ela pode sim atacar mais ser humano porque ela já rsperementou a carne humana
video11,neutro,positivo,não,não,ruim,,"&quot;Carcaça&quot;??? Cara sem noção, mais respeito ao finado e aos familiares."
video11,negativo,neutro,não,não,neutra,,AINDA CHAMAM O CADÁVER DO SR DE &quot;CARCAÇA&quot; MISERICÓRDIA PRA ELES O QUE MAS IMPORTA É A ONÇA QUE ABSURDO NÃO PODEM TOCAR NESSE MONSTRO
video11,negativo,neutro,não,não,neutra,,"SE O ESTADO PUNI O CIDADÃO  EM COSO DE PERIGO  AO  ABATE DO ANIMAL, O ESTADO  É OBRIGADO  ENTÃO  É  RESPONSÁVEL  CASO  O ANIMAL  FERI OU MATA O CIDADÃO .   O ESTADO  TEM QUE BANCAR  VAMOS SER MAIS JUSTOS."
